,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,JobsRetained,LoanCat,full_addr
1800,HAMILTON HOME BUILDERS LLC,330 Buccaneer Street,HAMILTON,AL,35570.0,454390.0,Limited  Liability Company(LLC),250.0,b,"330 Buccaneer Street, HAMILTON, AL"
1801,HANNA STEEL CORPORATION,4527 Southlake Parkway,HOOVER,AL,35244.0,339999.0,Subchapter S Corporation,344.0,b,"4527 Southlake Parkway, HOOVER, AL"
1802,HANWHA ADVANCED MATERIALS AMERICA LLC,4400 Northpark Dr,OPELIKA,AL,36801.0,336360.0,Limited  Liability Company(LLC),487.0,b,"4400 Northpark Dr, OPELIKA, AL"
1803,"HARRELL AND HALL ENTERPRISES, INC.",43 Airpark Court,ALABASTER,AL,35007.0,441310.0,Corporation,237.0,b,"43 Airpark Court, ALABASTER, AL"
1804,HOMELAND VINYL PRODUCTS INC.,3300 Pinson Valley Parkway,BIRMINGHAM,AL,35217.0,326113.0,Corporation,500.0,b,"3300 Pinson Valley Parkway, BIRMINGHAM, AL"
1805,HUDSONALPHA INSTITUTE FOR BIOTECHNOLOGY,601 GENOME WAY,HUNTSVILLE,AL,35806.0,541714.0,Non-Profit Organization,197.0,b,"601 GENOME WAY, HUNTSVILLE, AL"
1806,HUNTINGDON COLLEGE,1500 E FAIRVIEW AVE,MONTGOMERY,AL,36106.0,611310.0,Non-Profit Organization,357.0,b,"1500 E FAIRVIEW AVE, MONTGOMERY, AL"
1807,HUNTSVILLE WHOLESALE FURNITURE,410 PINE VALLEY CIR,BESSEMER,AL,35022.0,442110.0,Corporation,195.0,b,"410 PINE VALLEY CIR, BESSEMER, AL"
1808,"IERUS TECHNOLOGIES, INC.",2904 WESTCORP BLVD SUITE210,HUNTSVILLE,AL,35805.0,541715.0,Corporation,180.0,b,"2904 WESTCORP BLVD SUITE210, HUNTSVILLE, AL"
1809,"INDUSTRY SERVICES CO., INC.",6265 RANGELINE RD,THEODORE,AL,36582.0,238140.0,Corporation,275.0,b,"6265 RANGELINE RD, THEODORE, AL"
1810,INLINE ELECTRIC SUPPLY COMPANY INC,2880 Bob Wallace Avenue,HUNTSVILLE,AL,35807.0,335121.0,Corporation,214.0,b,"2880 Bob Wallace Avenue, HUNTSVILLE, AL"
1811,"INNOVATIVE HEARTH PRODUCTS, LLC",1769 LAWRENCE ST E,RUSSELLVILLE,AL,35654.0,333414.0,Limited  Liability Company(LLC),446.0,b,"1769 LAWRENCE ST E, RUSSELLVILLE, AL"
1813,INTEGRATED SOLUTIONS FOR SYSTEMS INC,2995 Wall Triana Hwy Ste 1,HUNTSVILLE,AL,35824.0,541330.0,Corporation,186.0,b,"2995 Wall Triana Hwy Ste 1, HUNTSVILLE, AL"
1814,INTERFUZE CORPORATION,675 DISCOVERY DR SUITE 200,HUNTSVILLE,AL,35806.0,541715.0,Corporation,147.0,b,"675 DISCOVERY DR SUITE 200, HUNTSVILLE, AL"
1815,ITAC SOLUTIONS LLC,700 MONTGOMERY HWY STE 148,VESTAVIA HILLS,AL,35216.0,561311.0,Limited  Liability Company(LLC),186.0,b,"700 MONTGOMERY HWY STE 148, VESTAVIA HILLS, AL"
1816,IVY CREEK OF ELMORE LLC,500 Hospital Drive,WETUMPKA,AL,36092.0,622110.0,Limited  Liability Company(LLC),410.0,b,"500 Hospital Drive, WETUMPKA, AL"
1817,JACK INGRAM MOTORS INC,227 EASTERN BLVD,MONTGOMERY,AL,36117.0,441110.0,Corporation,182.0,b,"227 EASTERN BLVD, MONTGOMERY, AL"
1818,"JACKSON THORNTON & CO, P.C.",200 COMMERCE ST,MONTGOMERY,AL,36104.0,541211.0,Corporation,200.0,b,"200 COMMERCE ST, MONTGOMERY, AL"
1819,"JAMES B. DONAGHEY, INC.",1770 Old Shell Rd.,MOBILE,AL,36604.0,238220.0,Subchapter S Corporation,134.0,b,"1770 Old Shell Rd., MOBILE, AL"
1820,"JAY INDUSTRIAL REPAIR, INC",600 Sixth Ave,DOCENA,AL,35060.0,811310.0,Corporation,251.0,b,"600 Sixth Ave, DOCENA, AL"
1821,"JCS SYSTEMS, INC.",300 Hyundai Blvd,MONTGOMERY,AL,36105.0,561311.0,Subchapter S Corporation,450.0,b,"300 Hyundai Blvd, MONTGOMERY, AL"
1822,JERRY DAWSON INC,6591 HIGHWAY 72 WEST,HUNTSVILLE,AL,35806.0,441120.0,Corporation,211.0,b,"6591 HIGHWAY 72 WEST, HUNTSVILLE, AL"
1823,"JESSE STUTTS, INC.",3414 9th Avenue SW,HUNTSVILLE,AL,35805.0,238210.0,Subchapter S Corporation,241.0,b,"3414 9th Avenue SW, HUNTSVILLE, AL"
1824,"JIM BURKE AUTOMOTIVE, INC.",1301  5TH AVE,BIRMINGHAM,AL,35228.0,441110.0,Corporation,0.0,b,"1301  5TH AVE, BIRMINGHAM, AL"
1825,JOE WHEELER ELECTRIC MEMBERSHIP CORPORATION,"25700 Alabama Hwy 24,",TRINITY,AL,35673.0,221122.0,Non-Profit Organization,103.0,b,"25700 Alabama Hwy 24, TRINITY, AL"
1826,"JOHNSON PARTNERS, INC.",3146 LEEMAN FERRY RD,HUNTSVILLE,AL,35801.0,722513.0,Corporation,500.0,b,"3146 LEEMAN FERRY RD, HUNTSVILLE, AL"
1827,"JVL LABORATORIES, INC.",3784 OPELIKA RD,PHENIX CITY,AL,36870.0,325620.0,Corporation,96.0,b,"3784 OPELIKA RD, PHENIX CITY, AL"
1828,"KABCO BUILDERS, INC.",P O Box 745,BOAZ,AL,35957.0,321991.0,Corporation,216.0,b,"P O Box 745, BOAZ, AL"
1829,KDF FORESTRY,370 Mountain View Rd,SPRINGVILLE,AL,35146.0,562910.0,Corporation,112.0,b,"370 Mountain View Rd, SPRINGVILLE, AL"
1830,KWANGSUNG AMERICA CORPORATION,217 Thweatt Industrial Blvd,DADEVILLE,AL,36853.0,423120.0,Corporation,243.0,b,"217 Thweatt Industrial Blvd, DADEVILLE, AL"
1831,"L.E. BELL CONSTRUCTION COMPANY, INC.",1226 County Rd 11,HEFLIN,AL,36264.0,237120.0,Corporation,188.0,b,"1226 County Rd 11, HEFLIN, AL"
1832,"LANDSCAPE WORKSHOP, LLC",550 Montgomery HWY,BIRMINGHAM,AL,35216.0,561730.0,Limited  Liability Company(LLC),327.0,b,"550 Montgomery HWY, BIRMINGHAM, AL"
1833,LAVENDER INC,1056 INDUSTRIAL DR,ALICEVILLE,AL,35442.0,237990.0,Sole Proprietorship,231.0,b,"1056 INDUSTRIAL DR, ALICEVILLE, AL"
1834,LEE STAFFING INC,"207 S Central Ave,",ALEXANDER CITY,AL,35011.0,561311.0,Corporation,500.0,b,"207 S Central Ave, ALEXANDER CITY, AL"
1835,LONG LEWIS FORD OF THE SHOALS INC,2800 WOODWARD AVE,MUSCLE SHOALS,AL,35661.0,441110.0,Corporation,297.0,b,"2800 WOODWARD AVE, MUSCLE SHOALS, AL"
1836,"LONG-LEWIS, INCORPORATED",4200 Bessemer Rd,BESSEMER,AL,35020.0,423110.0,Corporation,175.0,b,"4200 Bessemer Rd, BESSEMER, AL"
1837,"MARTIN, INC.",125 North Court St,FLORENCE,AL,35630.0,423840.0,Corporation,301.0,b,"125 North Court St, FLORENCE, AL"
1838,"MCGRIFF TIRE CO., INC",86 Walnut Street,CULLMAN,AL,35055.0,441320.0,Corporation,262.0,b,"86 Walnut Street, CULLMAN, AL"
1839,"METALS SOLUTIONS, LLC",3800 Colonnade Parkway,BIRMINGHAM,AL,35243.0,331221.0,Limited  Liability Company(LLC),160.0,b,"3800 Colonnade Parkway, BIRMINGHAM, AL"
1841,MILES COLLEGE,"5500 Myron Massey Blvd,",FAIRFIELD,AL,35064.0,611310.0,Non-Profit Organization,300.0,b,"5500 Myron Massey Blvd, FAIRFIELD, AL"
1842,MILO'S RESTAURANT HOLDINGS LLC,828 COLUMBIANA RD,BIRMINGHAM,AL,35209.0,722513.0,Limited  Liability Company(LLC),250.0,b,"828 COLUMBIANA RD, BIRMINGHAM, AL"
1843,"MILO'S TEA COMPANY, INC.","3112 DUBLIN LANE,",BESSEMER,AL,35022.0,312111.0,Corporation,427.0,b,"3112 DUBLIN LANE, BESSEMER, AL"
1844,MOBILE AIRPORT AUTHORITY,1891 9th St,MOBILE,AL,36615.0,488119.0,Non-Profit Organization,102.0,b,"1891 9th St, MOBILE, AL"
1845,"MOBILE LUMBER & BUILDING MATERIALS, INC.",5229 US HWY 90 W,MOBILE,AL,36619.0,444190.0,Corporation,270.0,b,"5229 US HWY 90 W, MOBILE, AL"
1846,"MOLLERTECH USA, LLC",208 Scott G Davis Pkwy.,WOODSTOCK,AL,35188.0,336211.0,Limited  Liability Company(LLC),270.0,b,"208 Scott G Davis Pkwy., WOODSTOCK, AL"
1847,MONROE COUNTY HEALTH CARE AUTHORITY,2016 ALABAMA AVE,MONROEVILLE,AL,36460.0,923120.0,Non-Profit Organization,292.0,b,"2016 ALABAMA AVE, MONROEVILLE, AL"
1848,MONTE SANO RESEARCH CORPORATION,600 BOULEVARD SOUTH SUITE 104,HUNTSVILLE,AL,35802.0,541330.0,Corporation,98.0,b,"600 BOULEVARD SOUTH SUITE 104, HUNTSVILLE, AL"
1849,"MORRIS-SHEA BRIDGE COMPANY, INC",609 South 20th Street,IRONDALE,AL,35210.0,236210.0,Corporation,250.0,b,"609 South 20th Street, IRONDALE, AL"
1850,"MOSELEY TECHNICAL SERVICES, INC",7500 Memorial Parkway Southwest STE 215R,HUNTSVILLE,AL,35802.0,541990.0,Subchapter S Corporation,10.0,b,"7500 Memorial Parkway Southwest STE 215R, HUNTSVILLE, AL"
1851,MRS STRATTON'S SALADS INC,PO BOX 190187,BIRMINGHAM,AL,35219.0,311991.0,Corporation,165.0,b,"PO BOX 190187, BIRMINGHAM, AL"
1852,MY SUPPLY CHAIN GROUP LLC,1500 AMHERST CIR,MOUNTAIN BRK,AL,35216.0,541614.0,Limited  Liability Company(LLC),57.0,b,"1500 AMHERST CIR, MOUNTAIN BRK, AL"
1853,"NAVIGATOR INTERNATIONAL, LLC",301 FRANKLIN ST SE,HUNTSVILLE,AL,35801.0,561110.0,Limited  Liability Company(LLC),310.0,b,"301 FRANKLIN ST SE, HUNTSVILLE, AL"
1854,NORTH ALABAMA FABRICATING CO INC,4632 RICHARD ARRINGTON JR BLVD N,BIRMINGHAM,AL,35212.0,238120.0,Corporation,225.0,b,"4632 RICHARD ARRINGTON JR BLVD N, BIRMINGHAM, AL"
1855,"NORTHSTAR EMS, INC.",2106 17TH AVE,TUSCALOOSA,AL,35401.0,621910.0,Corporation,208.0,b,"2106 17TH AVE, TUSCALOOSA, AL"
1856,NOU SYSTEMS INC.,117 LAKE POINTE CIR,HUNTSVILLE,AL,35824.0,541330.0,Corporation,163.0,b,"117 LAKE POINTE CIR, HUNTSVILLE, AL"
1858,"ORAL ARTS LABORATORY, INC",2700 MEMORIAL PKWY SW,HUNTSVILLE,AL,35801.0,339116.0,Corporation,360.0,b,"2700 MEMORIAL PKWY SW, HUNTSVILLE, AL"
1859,OTELCO TELEPHONE LLC,"505 Third Avenue East,",ONEONTA,AL,35121.0,517911.0,Limited Liability Partnership,201.0,b,"505 Third Avenue East, ONEONTA, AL"
1860,"PACE RUNNERS, INC",201 CAHABA VALLEY PKWY,PELHAM,AL,35124.0,484110.0,Corporation,265.0,b,"201 CAHABA VALLEY PKWY, PELHAM, AL"
1861,PERSONAL TOUCH ENTERPRISES LLC,1374 JEFFERSON RD,DEMOPOLIS,AL,36732.0,811310.0,Limited  Liability Company(LLC),410.0,b,"1374 JEFFERSON RD, DEMOPOLIS, AL"
1862,"PHYSICAL SECURITY, LLC",600 BELVIEW STREET,BESSEMER,AL,35020.0,238990.0,Limited  Liability Company(LLC),219.0,b,"600 BELVIEW STREET, BESSEMER, AL"
1863,"POULTRY LABOR SOLUTIONS, INC.",6344 HIGHWAY 27,ENTERPRISE,AL,36330.0,112340.0,Subchapter S Corporation,454.0,b,"6344 HIGHWAY 27, ENTERPRISE, AL"
1864,"POWERGRID SERVICES, LLC",2350 Highway 31 NW,HARTSELLE,AL,35640.0,561730.0,Limited  Liability Company(LLC),277.0,b,"2350 Highway 31 NW, HARTSELLE, AL"
1865,"PREMIER KINGS, INC.",3300 Eastern Blvd,MONTGOMERY,AL,36116.0,722513.0,Corporation,500.0,b,"3300 Eastern Blvd, MONTGOMERY, AL"
1866,PREMIER MEDICA GROUP INC,2880 Dauphin Street,MOBILE,AL,36606.0,621111.0,Corporation,351.0,b,"2880 Dauphin Street, MOBILE, AL"
1867,"PULMONARY ASSOCIATES OF MOBILE, P.C.",5955 Airport Boulevard,MOBILE,AL,36608.0,621111.0,Corporation,164.0,b,"5955 Airport Boulevard, MOBILE, AL"
1868,QCHC MANAGEMENT SERVICES COMPANY INC,200 NARROWS PKWY STE A,BIRMINGHAM,AL,35242.0,621399.0,Corporation,372.0,b,"200 NARROWS PKWY STE A, BIRMINGHAM, AL"
1869,QUALIS CORPORATION,689 Discovery Drive,HUNTSVILLE,AL,35806.0,541512.0,Corporation,266.0,b,"689 Discovery Drive, HUNTSVILLE, AL"
1870,RABREN GENERAL CONTRACTOR LP,306 PERSIMMON DR,AUBURN,AL,36830.0,236220.0,Limited Liability Partnership,130.0,b,"306 PERSIMMON DR, AUBURN, AL"
1871,"RADIOLOGY OF HUNTSVILLE, P.C.",2006 FRANKLIN ST SUITE 200,HUNTSVILLE,AL,35801.0,621111.0,Corporation,98.0,b,"2006 FRANKLIN ST SUITE 200, HUNTSVILLE, AL"
1872,RANDOLPH SCHOOL,1005 DRAKE AVE SE,HUNTSVILLE,AL,35802.0,611110.0,Non-Profit Organization,199.0,b,"1005 DRAKE AVE SE, HUNTSVILLE, AL"
1873,"RAYCO INDUSTRIAL, INC.",3810 AL HIGHWAY 41,SELMA,AL,36701.0,238290.0,Corporation,182.0,b,"3810 AL HIGHWAY 41, SELMA, AL"
1874,RCF LLC,641 Holly Street,DECATUR,AL,35601.0,311615.0,Limited  Liability Company(LLC),500.0,b,"641 Holly Street, DECATUR, AL"
1875,RE GARRISON TRUCKING INC,"1103 County Road 1194,",VINEMONT,AL,35179.0,488510.0,Subchapter S Corporation,389.0,b,"1103 County Road 1194, VINEMONT, AL"
1876,"REGIONAL PARAMEDICAL SERVICES,",3925 Old Birmingham Hwy,JASPER,AL,35501.0,621910.0,Corporation,431.0,b,"3925 Old Birmingham Hwy, JASPER, AL"
1877,REINHARDT MOTORS INC,911 EASTERN BLVD,MONTGOMERY,AL,36117.0,441110.0,Corporation,217.0,b,"911 EASTERN BLVD, MONTGOMERY, AL"
1878,REVERE CONTROL SYSTEMS INC,2240 ROCKY RIDGE RD,VESTAVIA HILLS,AL,35216.0,335999.0,Corporation,175.0,b,"2240 ROCKY RIDGE RD, VESTAVIA HILLS, AL"
1879,"ROB'T. J. BAGGETT, INC.",759 Holcombe Avenue,MOBILE,AL,36606.0,237990.0,Subchapter S Corporation,181.0,b,"759 Holcombe Avenue, MOBILE, AL"
1880,"ROBBIE D WOOD, INC.",1051 Old Warrior Road,BESSEMER,AL,35023.0,484220.0,Corporation,269.0,b,"1051 Old Warrior Road, BESSEMER, AL"
1881,RURAL HEALTH MEDICAL PROGRAM INC,713 J L CHESTNUT JR BLVD,SELMA,AL,36701.0,621498.0,Non-Profit Organization,0.0,b,"713 J L CHESTNUT JR BLVD, SELMA, AL"
1882,RUSSELL COUNTY COMMUNITY HOSPITAL LLC,4401 RIVERCHASE DR,PHENIX CITY,AL,36867.0,621491.0,Limited  Liability Company(LLC),379.0,b,"4401 RIVERCHASE DR, PHENIX CITY, AL"
1883,"RUSSELLVILLE HOSPITAL, INC.",15155 HIGHWAY 43,RUSSELLVILLE,AL,35653.0,622110.0,Non-Profit Organization,238.0,b,"15155 HIGHWAY 43, RUSSELLVILLE, AL"
1884,RUSSO CORPORATION,1421 MIMS AVE SW,BIRMINGHAM,AL,35211.0,238910.0,Subchapter S Corporation,247.0,b,"1421 MIMS AVE SW, BIRMINGHAM, AL"
1885,S&S SPRINKLER CO LLC,2485 BURDEN LN,MOBILE,AL,36617.0,238220.0,Limited  Liability Company(LLC),223.0,b,"2485 BURDEN LN, MOBILE, AL"
1886,"S. T. BUNN CONSTRUCTION COMPANY, INC",611 HELEN KELLER BLCD,TUSCALOOSA,AL,35404.0,238990.0,Subchapter S Corporation,239.0,b,"611 HELEN KELLER BLCD, TUSCALOOSA, AL"
1887,"SABEL STEEL SERVICE, INC.",749 N. COURT ST,MONTGOMERY,AL,36104.0,423510.0,Subchapter S Corporation,235.0,b,"749 N. COURT ST, MONTGOMERY, AL"
1888,SAGINAW PIPE,1980 hwy 315,SAGINAW,AL,35137.0,331210.0,Corporation,169.0,b,"1980 hwy 315, SAGINAW, AL"
1889,SB HOLDING CORPORATION,3545 Market Street,BIRMINGHAM,AL,35226.0,236117.0,Corporation,128.0,b,"3545 Market Street, BIRMINGHAM, AL"
1890,"SCHOLAR CRAFT PRODUCTS, INC.",1 Scholar Craft Pkwy,BIRMINGHAM,AL,35201.0,337127.0,Subchapter S Corporation,270.0,b,"1 Scholar Craft Pkwy, BIRMINGHAM, AL"
1891,"SCOTT BRIDGE COMPANY, INC.",2641 Interstate Drive,OPELIKA,AL,36801.0,236115.0,Corporation,213.0,b,"2641 Interstate Drive, OPELIKA, AL"
1892,"SEALY MANAGEMENT COMPANY, INC.",1200 GREENSBORO AVE,TUSCALOOSA,AL,35401.0,531190.0,Subchapter S Corporation,312.0,b,"1200 GREENSBORO AVE, TUSCALOOSA, AL"
1893,SEGERS AERO CORPORATION,8100 MCGOWIN DR,FAIRHOPE,AL,36532.0,488111.0,Corporation,114.0,b,"8100 MCGOWIN DR, FAIRHOPE, AL"
1894,"SEVEN RESTAURANTS, LLC",117 Hidden Glen Way,DOTHAN,AL,36303.0,722513.0,Limited  Liability Company(LLC),500.0,b,"117 Hidden Glen Way, DOTHAN, AL"
1895,"SHOE STATION, INC",720 EXECUTIVE PARK DR,MOBILE,AL,36606.0,448150.0,Corporation,494.0,b,"720 EXECUTIVE PARK DR, MOBILE, AL"
1896,SI02 MEDICAL PRODUCTS INC,2250 RILEY ST,AUBURN,AL,36832.0,423450.0,Corporation,0.0,b,"2250 RILEY ST, AUBURN, AL"
1897,"SJA, INC.",274 THWEATT INDUSTRIAL BLVD,DADEVILLE,AL,36853.0,336390.0,Corporation,340.0,b,"274 THWEATT INDUSTRIAL BLVD, DADEVILLE, AL"
1898,"SMITH INDUSTRIAL SERVICE, INC.",2001 W. I65 SERVICE RD N,MOBILE,AL,36618.0,562910.0,Corporation,156.0,b,"2001 W. I65 SERVICE RD N, MOBILE, AL"
1899,"SOUTHERN CASEARTS, INC.",275 DREXEL RD SE,BESSEMER,AL,35022.0,333415.0,Corporation,231.0,b,"275 DREXEL RD SE, BESSEMER, AL"
1900,SOUTHERN HEAT EXCHANGER CORP.,6100 Old Montgomery Hwy,TUSCALOOSA,AL,35405.0,551112.0,Corporation,0.0,b,"6100 Old Montgomery Hwy, TUSCALOOSA, AL"
1901,SOUTHLAND INTERNATIONAL TRUCKS INC,200 OXMOOR BLVD,BIRMINGHAM,AL,35209.0,423110.0,Corporation,241.0,b,"200 OXMOOR BLVD, BIRMINGHAM, AL"
1902,SOUTHVIEW MEDICAL GROUP PC,833 SAINT VINCENTS DR,BIRMINGHAM,AL,35205.0,621111.0,Corporation,219.0,b,"833 SAINT VINCENTS DR, BIRMINGHAM, AL"
1903,"SPECTRACARE HEALTH SYSTEMS, INC.",3542 MONTGOMERY HWY,DOTHAN,AL,36303.0,621420.0,Non-Profit Organization,302.0,b,"3542 MONTGOMERY HWY, DOTHAN, AL"
1904,"SPORTSMED ORTHOPAEDIC SPECIALISTS, PC",4715 Whitesburg Dr,HUNTSVILLE,AL,35802.0,621111.0,Subchapter S Corporation,196.0,b,"4715 Whitesburg Dr, HUNTSVILLE, AL"
1905,SPRING HILL COLLEGE,4000 DAUPHIN ST,MOBILE,AL,36608.0,611310.0,Non-Profit Organization,381.0,b,"4000 DAUPHIN ST, MOBILE, AL"
1907,STARNES DAVIS FLORIE LLP,100 BROOKWOOD PLACE 7TH FLOOR,BIRMINGHAM,AL,35209.0,541110.0,Limited Liability Partnership,113.0,b,"100 BROOKWOOD PLACE 7TH FLOOR, BIRMINGHAM, AL"
1908,STELLAR STAFFING LLC,206 Green Springs Hwy,BIRMINGHAM,AL,35209.0,561330.0,Limited  Liability Company(LLC),382.0,b,"206 Green Springs Hwy, BIRMINGHAM, AL"
1909,"STEWARD MACHINE CO, INC",3911 13TH AVE N,BIRMINGHAM,AL,35234.0,332710.0,Subchapter S Corporation,183.0,b,"3911 13TH AVE N, BIRMINGHAM, AL"
1910,STRATA-G SOLUTIONS LLC,2901 WALL TRIANA HWY STE 200,HUNTSVILLE,AL,35824.0,336413.0,Limited  Liability Company(LLC),133.0,b,"2901 WALL TRIANA HWY STE 200, HUNTSVILLE, AL"
1911,"SUNSOUTH, LLC",4100 HARTFORD HWY,DOTHAN,AL,36305.0,423820.0,Limited  Liability Company(LLC),465.0,b,"4100 HARTFORD HWY, DOTHAN, AL"
1912,"SURGERY CENTER, JV",721 MADISON ST,HUNTSVILLE,AL,35801.0,621493.0,Limited  Liability Company(LLC),258.0,b,"721 MADISON ST, HUNTSVILLE, AL"
1913,SYSTEM DYNAMICS INTERNATIONAL INC.,560 Discovery Dr,HUNTSVILLE,AL,35806.0,541614.0,Subchapter S Corporation,117.0,b,"560 Discovery Dr, HUNTSVILLE, AL"
1914,"SYSTEMS PRODUCTS AND SOLUTIONS, INC",307 WYNN DR NW,HUNTSVILLE,AL,35805.0,541511.0,Corporation,106.0,b,"307 WYNN DR NW, HUNTSVILLE, AL"
1915,"T.R. MILLER MILL CO., INC.",215 DEER ST,BREWTON,AL,36426.0,321999.0,Corporation,200.0,b,"215 DEER ST, BREWTON, AL"
1916,TALLADEGA CLAY RANDOLPH CHILD CARE CORPORATION,925 North Street East,TALLADEGA,AL,35160.0,624410.0,Non-Profit Organization,431.0,b,"925 North Street East, TALLADEGA, AL"
1917,TAZIKI'S INC,3755 CORPORATE WOODS DR,VESTAVIA,AL,35242.0,722513.0,Corporation,322.0,b,"3755 CORPORATE WOODS DR, VESTAVIA, AL"
1918,"TEC-MASTERS, INC.",1500 PERIMETER PKWY Ste 215,HUNTSVILLE,AL,35806.0,541330.0,Corporation,190.0,b,"1500 PERIMETER PKWY Ste 215, HUNTSVILLE, AL"
1919,"THE E GROUP, L.L.C.",31 INVERNESS CENTER PKWY Suite 415,BIRMINGHAM,AL,35242.0,561311.0,Limited  Liability Company(LLC),250.0,b,"31 INVERNESS CENTER PKWY Suite 415, BIRMINGHAM, AL"
1920,THE HARDY CORPORATION,350 INDUSTRIAL DR,BIRMINGHAM,AL,35211.0,238220.0,Corporation,207.0,b,"350 INDUSTRIAL DR, BIRMINGHAM, AL"
1921,THE HEALTH CARE AUTHORITY OF THE CITY OF GREENVILLE,29 L V STABLER DR,GREENVILLE,AL,36037.0,622110.0,Corporation,277.0,b,"29 L V STABLER DR, GREENVILLE, AL"
1922,"THE HEALTHCARE AUTHORITY OF WINFIELD, ALABAMA",1530 US HWY 43,WINFIELD,AL,35594.0,622110.0,Non-Profit Organization,240.0,b,"1530 US HWY 43, WINFIELD, AL"
1923,"THE LEARNING TREE, INC.",5451 ABLE CT,MOBILE,AL,36693.0,623210.0,Corporation,499.0,b,"5451 ABLE CT, MOBILE, AL"
1924,THE MCPHERSON COMPANIES INC,5051 CARDINAL ST,TRUSSVILLE,AL,35173.0,424720.0,Subchapter S Corporation,211.0,b,"5051 CARDINAL ST, TRUSSVILLE, AL"
1925,"THE ORTHOPAEDIC GROUP, PC",6144 Airport Blvd,MOBILE,AL,36608.0,621111.0,Corporation,50.0,b,"6144 Airport Blvd, MOBILE, AL"
1926,THE SYLACAUGA HEALTH CARE AUTHORITY,315 HICKORY ST,SYLACAUGA,AL,35150.0,621111.0,Corporation,411.0,b,"315 HICKORY ST, SYLACAUGA, AL"
1927,"THE TRAYLOR GROUP, INC.",4811 GAULT AVE,FORT PAYNE,AL,35967.0,423930.0,Corporation,30.0,b,"4811 GAULT AVE, FORT PAYNE, AL"
1928,THE TROY HOSPITAL HEALTHCARE AUTHORITY,1330 Hwy 231 South,TROY,AL,36081.0,622110.0,Non-Profit Organization,312.0,b,"1330 Hwy 231 South, TROY, AL"
1929,THE WOOD CABINET COMPANY LLC,41778 HIGHWAY 77,ASHLAND,AL,36251.0,337110.0,Limited  Liability Company(LLC),262.0,b,"41778 HIGHWAY 77, ASHLAND, AL"
1930,"THERMAL INSULATION, INC.",2536 Central Parkway SW,DECATUR,AL,35601.0,236220.0,Subchapter S Corporation,165.0,b,"2536 Central Parkway SW, DECATUR, AL"
1931,"THOMPSON ENGINEERING, INC.",2970 Cottage Hill Road Suite 190,MOBILE,AL,36606.0,551112.0,Corporation,274.0,b,"2970 Cottage Hill Road Suite 190, MOBILE, AL"
1932,"TIDWELL GROUP, LLC",2001 Park Place Suite 900,BIRMINGHAM,AL,35203.0,541211.0,Limited  Liability Company(LLC),135.0,b,"2001 Park Place Suite 900, BIRMINGHAM, AL"
1933,"TJC MORTGAGE, INC.",1 PERIMETER PARK,BIRMINGHAM,AL,35243.0,522310.0,Corporation,201.0,b,"1 PERIMETER PARK, BIRMINGHAM, AL"
1934,TOMBIGBEE HEALTHCARE AUTHORITY,105 US Highway 80 East,DEMOPOLIS,AL,36732.0,623110.0,Non-Profit Organization,0.0,b,"105 US Highway 80 East, DEMOPOLIS, AL"
1935,TRIDEUM CORPORATION,655 DISCOVERY DR,HUNTSVILLE,AL,35806.0,541330.0,Corporation,283.0,b,"655 DISCOVERY DR, HUNTSVILLE, AL"
1936,TRINOVA,4485 LAUGHLIN DR,MOBILE,AL,36693.0,333249.0,Corporation,168.0,b,"4485 LAUGHLIN DR, MOBILE, AL"
1937,TRUCKWORX HOLDING COMPANY LLC,2220 FINLEY BLVD,BIRMINGHAM,AL,35234.0,441228.0,Limited  Liability Company(LLC),200.0,b,"2220 FINLEY BLVD, BIRMINGHAM, AL"
1938,"TTL, INC.",3516 Greensboro Avenue,TUSCALOOSA,AL,35401.0,541380.0,Corporation,349.0,b,"3516 Greensboro Avenue, TUSCALOOSA, AL"
1939,"TURENNE PHARMEDCO, INC","355 Industrial Park Blvd,",MONTGOMERY,AL,36117.0,423450.0,Corporation,183.0,b,"355 Industrial Park Blvd, MONTGOMERY, AL"
1940,TURNER MEDICAL INC,130 DURHAM DR,ATHENS,AL,35611.0,339112.0,Corporation,200.0,b,"130 DURHAM DR, ATHENS, AL"
1941,UMS-WRIGHT CORPORATION,65 North Mobile St,MOBILE,AL,36607.0,611110.0,Subchapter S Corporation,177.0,b,"65 North Mobile St, MOBILE, AL"
1942,UNITED WAY OF CENTRAL ALABAMA,"3600 8th Avenue South,",BIRMINGHAM,AL,35222.0,813219.0,Non-Profit Organization,165.0,b,"3600 8th Avenue South, BIRMINGHAM, AL"
1943,UNIVERSITY OF MOBILE,5735 COLLEGE PKWY,EIGHT MILE,AL,36613.0,611310.0,Non-Profit Organization,250.0,b,"5735 COLLEGE PKWY, EIGHT MILE, AL"
1945,"VELOCITY VENTURES, INC",459 N DEAN RD,AUBURN,AL,36830.0,811191.0,Subchapter S Corporation,317.0,b,"459 N DEAN RD, AUBURN, AL"
1946,"VOLUNTEERS OF AMERICA, SOUTHEAST",1204 Hillcrest Road,MOBILE,AL,36695.0,623220.0,Non-Profit Organization,0.0,b,"1204 Hillcrest Road, MOBILE, AL"
1947,VULCAN INC.,410 East Berry Ave.,FOLEY,AL,36535.0,339950.0,Employee Stock Ownership Plan(ESOP),290.0,b,"410 East Berry Ave., FOLEY, AL"
