,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,JobsRetained,LoanCat,full_addr
13856,WESTERN INDUSTRIAL RESOURCES CORP,3640 S. Cactus Rd.,APACHE JUNCTION,AZ,85119.0,811310.0,Subchapter S Corporation,372.0,a,"3640 S. Cactus Rd., APACHE JUNCTION, AZ"
25125,"220 LABORATORIES, INC.",2375 Third Street,RIVERSIDE,CA,92507.0,325620.0,Subchapter S Corporation,500.0,a,"2375 Third Street, RIVERSIDE, CA"
25126,A-C ELECTRIC COMPANY,2921 HANGER WAY,BAKERSFIELD,CA,93308.0,238210.0,Corporation,341.0,a,"2921 HANGER WAY, BAKERSFIELD, CA"
25127,A.O. REED & CO,4777 RUFFNER ST,SAN DIEGO,CA,92111.0,238220.0,Corporation,477.0,a,"4777 RUFFNER ST, SAN DIEGO, CA"
25128,"AARON THOMAS COMPANY, INC",7421 CHAPMAN AVANUE,GARDEN GROVE,CA,92841.0,561910.0,Subchapter S Corporation,500.0,a,"7421 CHAPMAN AVANUE, GARDEN GROVE, CA"
25129,"ACCURATE BACKGROUND, LLC",7515 Irvine Center Drive,IRVINE,CA,92618.0,561611.0,Limited  Liability Company(LLC),500.0,a,"7515 Irvine Center Drive, IRVINE, CA"
25130,"ADVANCED CHEMICAL TRANSPORT, INC., A CALIFORNIA CORPORATION",967 MABURY RD,SAN JOSE,CA,95133.0,562910.0,Subchapter S Corporation,407.0,a,"967 MABURY RD, SAN JOSE, CA"
25131,ADVANCED FRESH CONCEPTS FRANCHISE CORP.,19205 South Laurel Park Road,RANCHO DOMINGUEZ,CA,90220.0,722513.0,Sole Proprietorship,420.0,a,"19205 South Laurel Park Road, RANCHO DOMINGUEZ, CA"
25132,ADVANCED SYSTEMS GROUP,1226 Powell St.,EMERYVILLE,CA,94608.0,423410.0,Limited  Liability Company(LLC),300.0,a,"1226 Powell St., EMERYVILLE, CA"
25133,ADVANTAGE MAILING INC.,1600 N KRAEMER BLVD,ANAHEIM,CA,92806.0,323111.0,Limited  Liability Company(LLC),372.0,a,"1600 N KRAEMER BLVD, ANAHEIM, CA"
25134,"AGREEYA SOLUTIONS, INC.","605 Coolidge Dr., STE 200",FOLSOM,CA,95630.0,541511.0,Subchapter S Corporation,397.0,a,"605 Coolidge Dr., FOLSOM, CA"
25135,AIR SYSTEMS OF SACRAMENTO INC,10381 OLD PLACERVILLE RD,SACRAMENTO,CA,95827.0,238220.0,Corporation,203.0,a,"10381 OLD PLACERVILLE RD, SACRAMENTO, CA"
25136,"AIRPORT TERMINAL MANAGEMENT, INC.",216 W. FLORENCE AVE,INGLEWOOD,CA,90301.0,488190.0,Corporation,450.0,a,"216 W. FLORENCE AVE, INGLEWOOD, CA"
25137,"AKASH MANAGEMENT, LLC",716 CORPORATE CENTER DR,POMONA,CA,91768.0,722513.0,Limited  Liability Company(LLC),500.0,a,"716 CORPORATE CENTER DR, POMONA, CA"
25138,ALATUS AEROSYSTEMS,17055 GALE AVE,CITY OF INDUSTRY,CA,91745.0,336413.0,Corporation,333.0,a,"17055 GALE AVE, CITY OF INDUSTRY, CA"
25139,ALIA CORP,140 Heron Way 0.0,MERCED,CA,95341.0,722513.0,Corporation,500.0,a,"140 Heron Way 0.0, MERCED, CA"
25140,"ALL ENVIRONMENTAL, INC.",2500 CAMINO DIABLO,WALNUT CREEK,CA,94597.0,541620.0,Corporation,277.0,a,"2500 CAMINO DIABLO, WALNUT CREEK, CA"
25141,ALLEN MATKINS LECK GAMBLE MALLORY & NATSIS LLP,865 S. FIGUEROA ST SUITE 2800,LOS ANGELES,CA,90017.0,541110.0,Limited Liability Partnership,267.0,a,"865 S. FIGUEROA ST SUITE 2800, LOS ANGELES, CA"
25142,"ALSTON CONSTRUCTION CO., INC.",8775 FOLSOM BLVD Ste. 201,SACRAMENTO,CA,95826.0,236210.0,Corporation,374.0,a,"8775 FOLSOM BLVD Ste. 201, SACRAMENTO, CA"
25143,"ALUMINUM PRECISION PRODUCTS, INC.",3333 W Warner Avenue,SANTA ANA,CA,92704.0,332112.0,Corporation,100.0,a,"3333 W Warner Avenue, SANTA ANA, CA"
25144,"AMERICAN GUARD SERVICES, INC.",1125 west 190th Street,GARDENDA,CA,90248.0,561612.0,Corporation,500.0,a,"1125 west 190th Street, GARDENDA, CA"
25145,AMERICAN HOSPITAL MANAGEMENT CORP,3800 JANES RD PO BOX 1115,ARCATA,CA,95518.0,622110.0,Corporation,472.0,a,"3800 JANES RD PO BOX 1115, ARCATA, CA"
25146,AMERICAN INCORPORATED,1345 AMERICAN ST,VISALIA,CA,93291.0,238220.0,Subchapter S Corporation,476.0,a,"1345 AMERICAN ST, VISALIA, CA"
25147,AMERICAN INTEGRATED SERVICES INC.,1502 E Opp St.,WILMINGTON,CA,90744.0,562910.0,Sole Proprietorship,322.0,a,"1502 E Opp St., WILMINGTON, CA"
25148,"AMYRIS, INC.",5885 Hollis St. Ste 100,EMERYVILLE,CA,94608.0,325199.0,Corporation,440.0,a,"5885 Hollis St. Ste 100, EMERYVILLE, CA"
25149,ANDREW CHEKENE ENTERPRISES INC,21965 Meekland Ave,HAYWARD,CA,94541.0,236115.0,Subchapter S Corporation,272.0,a,"21965 Meekland Ave, HAYWARD, CA"
25150,"ANESTHESIA SERVICE MEDICAL GROUP, INC",3626 Ruffin Rd,SAN DIEGO,CA,92123.0,621111.0,Corporation,262.0,a,"3626 Ruffin Rd, SAN DIEGO, CA"
25151,ANTELOPE VALLEY LEARNING ACADEMY INC,177 HOLSTON DR,LANCASTER,CA,93535.0,611110.0,Non-Profit Organization,478.0,a,"177 HOLSTON DR, LANCASTER, CA"
25152,"APEX INNOVATIVE SCIENCES, INC.","12772 VALLEY VIEW ST, Siute 3",GARDEN GROVE,CA,92845.0,621399.0,Corporation,396.0,a,"12772 VALLEY VIEW ST, GARDEN GROVE, CA"
25153,APR CONSULTING INC,1370 VALLEY VISTA DRIVE SUITE 280,DIAMOND BAR,CA,91765.0,561311.0,Corporation,0.0,a,"1370 VALLEY VISTA DRIVE SUITE 280, DIAMOND BAR, CA"
25155,ARCH LEGACY VENTURES INC.,1940  W. CORPORATE WAY,ANAHEIM,CA,92801.0,517312.0,Corporation,500.0,a,"1940  W. CORPORATE WAY, ANAHEIM, CA"
25156,ARCHITECTS ORANGE,144 N. ORANGE ST,ORANGE,CA,92866.0,541310.0,Corporation,289.0,a,"144 N. ORANGE ST, ORANGE, CA"
25157,ARETE ASSOCIATES,"9301 Corbin Avenue, Suite 2000",NORTHRIDGE,CA,91324.0,541715.0,Corporation,296.0,a,"9301 Corbin Avenue, NORTHRIDGE, CA"
25158,"ASC STAFFING GROUP, LLC",888 PROSPECT ST,LA JOLLA,CA,92037.0,561311.0,Limited  Liability Company(LLC),500.0,a,"888 PROSPECT ST, LA JOLLA, CA"
25159,ASIAN HEALTH SERVICES,101 8TH ST Suite 100,OAKLAND,CA,94607.0,621498.0,Non-Profit Organization,0.0,a,"101 8TH ST Suite 100, OAKLAND, CA"
25160,"ASSOCIATED MICROBREWERIES, LTD","5965 SANTA FE ST, STE E",SAN DIEGO,CA,92109.0,722511.0,Partnership,0.0,a,"5965 SANTA FE ST, SAN DIEGO, CA"
25161,"ATKINSON, ANDELSON, LOYA, RUUD AND ROMO",12800 Center Court Drive Suite 300,CERRITOS,CA,90703.0,541110.0,Corporation,327.0,a,"12800 Center Court Drive Suite 300, CERRITOS, CA"
25163,"ATV, INC.",4490 Ayers Avenue,VERNON,CA,90058.0,441320.0,Subchapter S Corporation,426.0,a,"4490 Ayers Avenue, VERNON, CA"
25164,AVID CENTER,9797 Aero Drive STE 100,SAN DIEGO,CA,92123.0,611430.0,Non-Profit Organization,448.0,a,"9797 Aero Drive STE 100, SAN DIEGO, CA"
25165,AYRES GROUP,"355 Bristol Street, Suite A",COSTA MESA,CA,92626.0,721110.0,Corporation,500.0,a,"355 Bristol Street, COSTA MESA, CA"
25167,BARLOW RESPIRATORY HOSPITAL,2000 Stadium Way,LOS ANGELES,CA,90026.0,622110.0,Non-Profit Organization,450.0,a,"2000 Stadium Way, LOS ANGELES, CA"
25168,BARTELL HOTELS,4875 N Harbor Drive,SAN DIEGO,CA,92106.0,721110.0,Partnership,500.0,a,"4875 N Harbor Drive, SAN DIEGO, CA"
25169,"BAY AREA COMMUNITY RESOURCES, INC.",171 CARLOS DR,SAN RAFAEL,CA,94903.0,624190.0,Non-Profit Organization,500.0,a,"171 CARLOS DR, SAN RAFAEL, CA"
25170,BAY AREA TRAFFIC SOLUTIONS INC,44800 Industrial Drive,FREMONT,CA,94538.0,561990.0,Corporation,312.0,a,"44800 Industrial Drive, FREMONT, CA"
25171,BAY CITIES PAVING & GRADING INC,1450 CIVIC CT BUILDING B STE 400,CONCORD,CA,94520.0,237310.0,Corporation,246.0,a,"1450 CIVIC CT BUILDING B STE 400, CONCORD, CA"
25172,"BAY CITY MECHANICAL, INC",870 Harbour Way South,RICHMOND,CA,94804.0,238220.0,Subchapter S Corporation,270.0,a,"870 Harbour Way South, RICHMOND, CA"
25173,BAY MARITIME CORP,2900 MAIN ST,ALAMEDA,CA,94501.0,541330.0,Corporation,440.0,a,"2900 MAIN ST, ALAMEDA, CA"
25174,BAYSIDE INTERIORS INC.,3220 Darby Common,FREMONT,CA,94539.0,238310.0,Subchapter S Corporation,306.0,a,"3220 Darby Common, FREMONT, CA"
25175,"BAYVIEW SERVICES, INC",6925 SAN LEANDRO ST,OAKLAND,CA,94621.0,541620.0,Subchapter S Corporation,332.0,a,"6925 SAN LEANDRO ST, OAKLAND, CA"
25176,"BEAR TRACKS HOLDINGS, LLC",1880 Shasta Street,REDDING,CA,96001.0,722511.0,Limited  Liability Company(LLC),499.0,a,"1880 Shasta Street, REDDING, CA"
25177,"BELL-CARTER FOODS, LLC",590 YGNACIO VALLEY RD STE 300,WALNUT CREEK,CA,94596.0,311421.0,Limited  Liability Company(LLC),317.0,a,"590 YGNACIO VALLEY RD STE 300, WALNUT CREEK, CA"
25178,"BERKELEY CEMENT, INC.",1200 Sixth St,BERKELEY,CA,94710.0,238110.0,Corporation,363.0,a,"1200 Sixth St, BERKELEY, CA"
25179,BERNARDS BROS INC,555 First Street,SAN FERNANDO,CA,91340.0,236220.0,Corporation,312.0,a,"555 First Street, SAN FERNANDO, CA"
25180,"BEST, BEST &AMP; KRIEGER LLP",3750 University Ave Ste 400,RIVERSIDE,CA,92501.0,541110.0,Limited Liability Partnership,333.0,a,"3750 University Ave Ste 400, RIVERSIDE, CA"
25181,"BI-RITE RESTAURANT SUPPLY, CO",123 South Hill Drive,BRISBANE,CA,94005.0,422410.0,Subchapter S Corporation,270.0,a,"123 South Hill Drive, BRISBANE, CA"
25182,"BIRD RIDES, INC.",2501 Colorado Ave. Second Floor 0,SANTA MONICA,CA,90404.0,532310.0,Corporation,341.0,a,"2501 Colorado Ave. Second Floor 0, SANTA MONICA, CA"
25183,BIRMINGHAM COMMUNITY CHARTER HIGH SCHOOL,17000 HAYNES ST,VAN NUYS,CA,91406.0,611110.0,Non-Profit Organization,385.0,a,"17000 HAYNES ST, VAN NUYS, CA"
25184,BKF ENGINEERS,255 SHORELINE DR #200,REDWOOD CITY,CA,94065.0,541330.0,Corporation,499.0,a,"255 SHORELINE DR #200, REDWOOD CITY, CA"
25185,BLACK ANGUS STEAKHOUSES LLC,13400 Riverside Drive Suite 210,SHERMAN OAKS,CA,91423.0,722511.0,Limited  Liability Company(LLC),63.0,a,"13400 Riverside Drive Suite 210, SHERMAN OAKS, CA"
25186,BLACKSTONE TECHNOLOGY GROUP,33 NEW MONTGOMERY ST suite 850,SAN FRANCISCO,CA,94105.0,541519.0,Subchapter S Corporation,186.0,a,"33 NEW MONTGOMERY ST suite 850, SAN FRANCISCO, CA"
25187,"BLD BRANDS, LLC",20377 SW Acacia St. Suite 200,NEWPORT BEACH,CA,92660.0,722310.0,Limited  Liability Company(LLC),500.0,a,"20377 SW Acacia St. Suite 200, NEWPORT BEACH, CA"
25188,BLOOD BANK OF SAN BERNADINO AND RIVERSIDE COUNTIES DBA LIFESTREAM,384 W ORANGE SHOW RD,SAN BERNARDINO,CA,92408.0,621991.0,Corporation,434.0,a,"384 W ORANGE SHOW RD, SAN BERNARDINO, CA"
25189,"BLUE & GOLD FLEET, L.P.",41 Pier Fishermans Wharf,SAN FRANCISCO,CA,94133.0,483114.0,Partnership,294.0,a,"41 Pier Fishermans Wharf, SAN FRANCISCO, CA"
25190,BLUE MOUNTAIN CONSTRUCTION SERVICES INC,707 ALDRIDGE RD,VACAVILLE,CA,95688.0,236118.0,Corporation,426.0,a,"707 ALDRIDGE RD, VACAVILLE, CA"
25191,"BOMEL CONSTRUCTION CO., INC.",96 CORPORATE PARK,IRVINE,CA,92606.0,238990.0,Corporation,453.0,a,"96 CORPORATE PARK, IRVINE, CA"
25192,"BOYETT CONSTRUCTION, INC.",2404 Tripaldi Way,HAYWARD,CA,94545.0,423810.0,Corporation,201.0,a,"2404 Tripaldi Way, HAYWARD, CA"
25193,BREMER WHYTE BROWN & O'MEARA LLP,20320 SW BIRCH ST,NEWPORT BEACH,CA,92660.0,541110.0,Limited Liability Partnership,300.0,a,"20320 SW BIRCH ST, NEWPORT BEACH, CA"
25195,"BRIGANTINE, INC.  THE",7889 Ostrow St.,SAN DIEGO,CA,92111.0,722511.0,Corporation,500.0,a,"7889 Ostrow St., SAN DIEGO, CA"
25196,"BRIGHT EVENT RENTALS, LLC",1640 190TH ST,TORRANCE,CA,90501.0,532299.0,Limited  Liability Company(LLC),324.0,a,"1640 190TH ST, TORRANCE, CA"
25197,BRIGHT STAR SCHOOLS,600 S. LA FAYETTE PARK PL,LOS ANGELES,CA,90057.0,611110.0,Non-Profit Organization,393.0,a,"600 S. LA FAYETTE PARK PL, LOS ANGELES, CA"
25198,"BTS USA, INC.",222 KEARNY ST SUITE 1000,SAN FRANCISCO,CA,94108.0,541611.0,Corporation,318.0,a,"222 KEARNY ST SUITE 1000, SAN FRANCISCO, CA"
25199,"BUCHALTER, A PROFESSIONAL CORPORATION",1000 Wilshire Blvd STE 1500,LOS ANGELES,CA,90017.0,541110.0,Corporation,478.0,a,"1000 Wilshire Blvd STE 1500, LOS ANGELES, CA"
25201,BURTON WAY HOTELS LLC,300 S. DOHENY DR,LOS ANGELES,CA,90048.0,721110.0,Limited  Liability Company(LLC),484.0,a,"300 S. DOHENY DR, LOS ANGELES, CA"
25202,"BWDS, LLC",450 N Oak St,INGLEWOOD,CA,90302.0,621399.0,Limited  Liability Company(LLC),180.0,a,"450 N Oak St, INGLEWOOD, CA"
25203,BYER CALIFORNIA,66 Potrero Ave,SAN FRANCISCO,CA,94103.0,315240.0,Corporation,500.0,a,"66 Potrero Ave, SAN FRANCISCO, CA"
25204,BYTON NORTH AMERICA CORPORATION,4201 BURTON DR,SANTA CLARA,CA,95054.0,336111.0,Corporation,387.0,a,"4201 BURTON DR, SANTA CLARA, CA"
25205,C H RENOLDS ELECTRIC INC.,1281 Wayne Ave,SAN JOSE,CA,95131.0,238210.0,Corporation,298.0,a,"1281 Wayne Ave, SAN JOSE, CA"
25206,C. OVERAA & CO.,200 Parr Boulevard,RICHMOND,CA,94801.0,541990.0,Corporation,465.0,a,"200 Parr Boulevard, RICHMOND, CA"
25207,"C.B.F., INC.",675 DAVIS ST,SAN FRANCISCO,CA,94111.0,238210.0,Corporation,60.0,a,"675 DAVIS ST, SAN FRANCISCO, CA"
25208,"C3.AI, INC.",1300 Seaport Blvd Ste 500,REDWOOD CITY,CA,94063.0,511210.0,Corporation,452.0,a,"1300 Seaport Blvd Ste 500, REDWOOD CITY, CA"
25209,"CACIQUE, INC","800 Royal Oaks Drive, Suite 200",MONROVIA,CA,91016.0,311513.0,Subchapter S Corporation,0.0,a,"800 Royal Oaks Drive, MONROVIA, CA"
25210,"CADENCE AEROSPACE, LLC",3150 MIRALOMA AVE,ANAHEIM,CA,92806.0,336411.0,Limited  Liability Company(LLC),500.0,a,"3150 MIRALOMA AVE, ANAHEIM, CA"
25212,CALIFORNIA ACADEMY OF SCIENCES,55 Music Concourse Drive 0.0,SAN FRANCISCO,CA,94118.0,541715.0,Non-Profit Organization,474.0,a,"55 Music Concourse Drive 0.0, SAN FRANCISCO, CA"
25213,"CALIFORNIA CANCER ASSOCIATES FOR RESEARCH AND EXCELLENCE, INC.",9915 MIRA MESA BLVD SUITE 370,SAN DIEGO,CA,92131.0,621111.0,Corporation,366.0,a,"9915 MIRA MESA BLVD SUITE 370, SAN DIEGO, CA"
25214,"CALIFORNIA CLINIC MANAGEMENT, LLC",100 E. California Blvd.,PASADENA,CA,91105.0,541611.0,Limited  Liability Company(LLC),500.0,a,"100 E. California Blvd., PASADENA, CA"
25215,"CALIFORNIA FISH GRILL, LLC","17310 Red Hill Avenue, Suite 330",IRVINE,CA,92614.0,722513.0,Limited  Liability Company(LLC),500.0,a,"17310 Red Hill Avenue, IRVINE, CA"
25216,CALIFORNIA FOOD MANAGEMENT LLC,6404 WILSHIRE BLVD STE. 999,LOS ANGELES,CA,90048.0,722513.0,Limited  Liability Company(LLC),500.0,a,"6404 WILSHIRE BLVD STE. 999, LOS ANGELES, CA"
25217,"CALIFORNIA NORTHSTATE UNIVERSITY, LLC",9700 WEST TARON DR,ELK GROVE,CA,95757.0,611310.0,Limited  Liability Company(LLC),280.0,a,"9700 WEST TARON DR, ELK GROVE, CA"
25218,"CALIFORNIA SKIN INSTITUTE INTERMEDIATE HOLDINGS, LLC",525 SOUTH DR Suite 115,MOUNTAIN VIEW,CA,94040.0,621111.0,Limited  Liability Company(LLC),390.0,a,"525 SOUTH DR Suite 115, MOUNTAIN VIEW, CA"
25219,CALIFORNIA WASTE SOLUTIONS INC,1211 EMBARCADERO Suite 300,OAKLAND,CA,94606.0,562111.0,Corporation,295.0,a,"1211 EMBARCADERO Suite 300, OAKLAND, CA"
25221,CANOO INC.,19551 Mariner Ave,TORRANCE,CA,90503.0,336111.0,Corporation,0.0,a,"19551 Mariner Ave, TORRANCE, CA"
25222,CAR SOUND EXHAUST SYSTEM INC.,1901 CORPORATE CTR,OCEANSIDE,CA,92056.0,336390.0,Corporation,250.0,a,"1901 CORPORATE CTR, OCEANSIDE, CA"
25223,"CASTON, INC.",354 ALLEN ST,SAN BERNARDINO,CA,92408.0,238310.0,Corporation,366.0,a,"354 ALLEN ST, SAN BERNARDINO, CA"
25224,CATALINA ISLAND COMPANY,150 Metropole Ave.,AVALON,CA,90704.0,721110.0,Corporation,492.0,a,"150 Metropole Ave., AVALON, CA"
25225,CATHOLIC CHARITIES CYO OF THE ARCHDIOCESE OF SAN FRANCISCO,990 Eddy Street,SAN FRANCISCO,CA,94109.0,813110.0,Non-Profit Organization,480.0,a,"990 Eddy Street, SAN FRANCISCO, CA"
25226,"CENTRAL FLORIDA RESTAURANTS, INC.",3550 Mowry Ave,FREMONT,CA,94538.0,722511.0,Corporation,500.0,a,"3550 Mowry Ave, FREMONT, CA"
25227,"CENTRAL VALLEY SPECIALTY HOSPITAL, INC.",730 17th Street,MODESTO,CA,95354.0,622310.0,Corporation,439.0,a,"730 17th Street, MODESTO, CA"
25228,"CERCA TROVA RESTAURANT GROUP HOLDINGS, INC.",7676 HAZARD CENTER DR,SAN DIEGO,CA,92108.0,722511.0,Corporation,500.0,a,"7676 HAZARD CENTER DR, SAN DIEGO, CA"
25229,CHARLES R. DREW UNIVERSITY OF MEDICINE AND SCIENCE,1731 E 120TH ST,LOS ANGELES,CA,90059.0,611310.0,Non-Profit Organization,450.0,a,"1731 E 120TH ST, LOS ANGELES, CA"
25230,"CHECKONE, INC.",46228 WARM SPRINGS BLVD Suite 476,FREMONT,CA,94539.0,541214.0,Corporation,500.0,a,"46228 WARM SPRINGS BLVD Suite 476, FREMONT, CA"
25231,CHILD AND FAMILY GUIDANCE CENTER,9650 ZELZAH AVE,NORTHRIDGE,CA,91325.0,624190.0,Non-Profit Organization,464.0,a,"9650 ZELZAH AVE, NORTHRIDGE, CA"
25232,CHILDREN'S BUREAU OF SOUTHREN CALIFORNIA,1910 MAGNOLIA AVE,LOS ANGELES,CA,90007.0,813212.0,Non-Profit Organization,465.0,a,"1910 MAGNOLIA AVE, LOS ANGELES, CA"
25233,CHILDREN'S LAW CENTER OF CALIFORNIA,101 CENTRE PLAZA DR,MONTEREY PARK,CA,91754.0,922190.0,Non-Profit Organization,475.0,a,"101 CENTRE PLAZA DR, MONTEREY PARK, CA"
25234,CHINESE HOSPITAL ASSOCIATION,845 Jackson Street,SAN FRANCISCO,CA,94133.0,525920.0,Corporation,377.0,a,"845 Jackson Street, SAN FRANCISCO, CA"
25235,CHROME HEARTS LLC,9100 WILSHIRE BLVD SUITE 1000W,BEVERLY HILLS,CA,90212.0,315990.0,Limited  Liability Company(LLC),489.0,a,"9100 WILSHIRE BLVD SUITE 1000W, BEVERLY HILLS, CA"
25236,CIRKS CONSTRUCTION INC.,2570 E CERRITOS AVE,ANAHEIM,CA,92806.0,236220.0,Corporation,270.0,a,"2570 E CERRITOS AVE, ANAHEIM, CA"
25237,CLAIM JUMPER ACQUISITION COMPANY LLC,12730 HIGH BLUFF DR,SAN DIEGO,CA,92130.0,722511.0,Limited  Liability Company(LLC),0.0,a,"12730 HIGH BLUFF DR, SAN DIEGO, CA"
25238,"CLAREMONT HOTEL PROPERTIES, LLC",909 Montgomery St,SAN FRANCISCO,CA,94133.0,721110.0,Limited  Liability Company(LLC),500.0,a,"909 Montgomery St, SAN FRANCISCO, CA"
25239,CLAY LACY AVIATION INC,7435 Valjean Ave,VAN NUYS,CA,91406.0,488190.0,Subchapter S Corporation,500.0,a,"7435 Valjean Ave, VAN NUYS, CA"
25240,COASTAL VINEYARD CARE ASSOCIATES,224 E. HWY 246,BUELLTON,CA,93427.0,115115.0,Subchapter S Corporation,0.0,a,"224 E. HWY 246, BUELLTON, CA"
25241,COFFMAN SPECIALTIES INC.,"9685 VIA EXCELENCIA, STE. 200",SAN DIEGO,CA,92126.0,237310.0,Corporation,315.0,a,"9685 VIA EXCELENCIA, SAN DIEGO, CA"
25242,"COLLINS ELECTRICAL COMPANY, INC.",3412 Metro Drive,STOCKTON,CA,95215.0,238210.0,Corporation,347.0,a,"3412 Metro Drive, STOCKTON, CA"
25243,COLUMBUS TECHNOLOGIES AND SERVICES INC,1960 E GRAND AVE STE 1000,EL SEGUNDO,CA,90245.0,541330.0,Corporation,500.0,a,"1960 E GRAND AVE STE 1000, EL SEGUNDO, CA"
25244,"COMMERCE HOME MORTGAGE, LLC",16845 VON KARMAN AVE,IRVINE,CA,92606.0,522292.0,Limited  Liability Company(LLC),250.0,a,"16845 VON KARMAN AVE, IRVINE, CA"
25245,CONCRETE NORTH INC,10274 IRON ROCK WAY,ELK GROVE,CA,95624.0,238110.0,Corporation,208.0,a,"10274 IRON ROCK WAY, ELK GROVE, CA"
25246,"CONDON-JOHNSON &#X26; ASSOCIATES, INC.",480 ROLAND WAY,OAKLAND,CA,94621.0,238110.0,Corporation,345.0,a,"480 ROLAND WAY, OAKLAND, CA"
25247,"CONESYS, INC.",2280 West 208th Street,TORRANCE,CA,90501.0,334417.0,Subchapter S Corporation,494.0,a,"2280 West 208th Street, TORRANCE, CA"
25248,"CONTINENTAL CURRENCY SERVICES, INC.",1108 17TH ST,SANTA ANA,CA,92701.0,522390.0,Corporation,395.0,a,"1108 17TH ST, SANTA ANA, CA"
25249,CONTINUING DEVELOPMENT INCORPORATED,350 WOODVIEW AVE STE 100,MORGAN HILL,CA,95037.0,624410.0,Non-Profit Organization,500.0,a,"350 WOODVIEW AVE STE 100, MORGAN HILL, CA"
25250,COPE LAND INC,330 Twin Dolphin Drive,REDWOOD CITY,CA,94065.0,624190.0,Corporation,20.0,a,"330 Twin Dolphin Drive, REDWOOD CITY, CA"
25251,CORDOBA CORP.,1401 N. BROADWAY,LOS ANGELES,CA,90012.0,541990.0,Subchapter S Corporation,381.0,a,"1401 N. BROADWAY, LOS ANGELES, CA"
25252,"CORE TREE CARE, INC.",11762 DE PALMA RD STE 1C-103,CORONA,CA,92883.0,561730.0,Subchapter S Corporation,216.0,a,"11762 DE PALMA RD STE 1C-103, CORONA, CA"
25254,COTTI FOOD CORPORATION,29801 Santa Margarita Pkwy,RANCHO SANTA MARGARITA,CA,92688.0,722513.0,Subchapter S Corporation,500.0,a,"29801 Santa Margarita Pkwy, RANCHO SANTA MARGARITA, CA"
25255,COTTI FOODS CALIFORNIA INC,29801 Santa Margarita Pkwy,RANCHO SANTA MARGARITA,CA,92688.0,722513.0,Subchapter S Corporation,500.0,a,"29801 Santa Margarita Pkwy, RANCHO SANTA MARGARITA, CA"
25256,"CPRIME,  INC.",107 S B ST STE 200,SAN MATEO,CA,94401.0,561311.0,Corporation,249.0,a,"107 S B ST STE 200, SAN MATEO, CA"
25258,CU DIRECT CORPORATION,2855 E. GUASTI RD,ONTARIO,CA,91761.0,813990.0,Corporation,393.0,a,"2855 E. GUASTI RD, ONTARIO, CA"
25259,CUTERA INC,3240 BAYSHORE BOULEVARD,BRISBANE,CA,94005.0,339113.0,Corporation,133.0,a,"3240 BAYSHORE BOULEVARD, BRISBANE, CA"
25260,"CYPRESS HEALTHCARE PARTNERS, LLC",100 WILSON RD SUITE 100,MONTEREY,CA,93940.0,551112.0,Limited  Liability Company(LLC),490.0,a,"100 WILSON RD SUITE 100, MONTEREY, CA"
25261,"D&K ENGINEERING,A CALIFORNIA C",16990 GOLDENTOP RD,SAN DIEGO,CA,92127.0,334516.0,Corporation,346.0,a,"16990 GOLDENTOP RD, SAN DIEGO, CA"
25262,DALEY'S DRYWALL & TAPING INC.,960 Camden Ave,CAMPBELL,CA,95008.0,238310.0,Corporation,360.0,a,"960 Camden Ave, CAMPBELL, CA"
25263,"DARENSBERRIES, LLC",2515 Professional Parkway,SANTA MARIA,CA,93455.0,111333.0,Limited  Liability Company(LLC),500.0,a,"2515 Professional Parkway, SANTA MARIA, CA"
25264,"DATADIRECT NETWORKS, INC.",9351 DEERING AVE,CHATSWORTH,CA,91311.0,334112.0,Corporation,500.0,a,"9351 DEERING AVE, CHATSWORTH, CA"
25265,DAVIS DEVELOPMENT COMPANY INC,8780 PRESTIGE CT,RANCHO CUCAMONGA,CA,91730.0,541611.0,Corporation,500.0,a,"8780 PRESTIGE CT, RANCHO CUCAMONGA, CA"
25266,"DAYLIGHT TRANSPORT, LLC",1501 HUGHES WAY,LONG BEACH,CA,90810.0,484122.0,Limited  Liability Company(LLC),463.0,a,"1501 HUGHES WAY, LONG BEACH, CA"
25267,"DECKER ELECTRIC CO., INC., ELECTRICAL CONTRACTOR",1282 FOLSOM ST,SAN FRANCISCO,CA,94103.0,238210.0,Corporation,494.0,a,"1282 FOLSOM ST, SAN FRANCISCO, CA"
25268,DENDREON PHARMACEUTICALS LLC,1700 Saturn Way 0.0,SEAL BEACH,CA,90740.0,325412.0,Limited  Liability Company(LLC),140.0,a,"1700 Saturn Way 0.0, SEAL BEACH, CA"
25269,DIOCESE OF FRESNO EDUCATION CORPORATION,1550 N FRESNO ST,FRESNO,CA,93703.0,236220.0,Non-Profit Organization,498.0,a,"1550 N FRESNO ST, FRESNO, CA"
25270,DIOCESE OF MONTEREY PARISH & SCHOOL OPERATING CORPORATION,425 Church St,MONTEREY,CA,93940.0,813110.0,Non-Profit Organization,495.0,a,"425 Church St, MONTEREY, CA"
25272,DOME CONSTRUCTION CORPORATION,393 East Grand Avenue,SOUTH SAN FRANCISCO,CA,94080.0,236220.0,Subchapter S Corporation,320.0,a,"393 East Grand Avenue, SOUTH SAN FRANCISCO, CA"
